Timestamp,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,MACD_hist,SMA_50,SMA_200,EMA_50,EMA_200
18-12-2024 11:00,104531.03,105033.33,104500,105028.33,878.17039,47.66679126,-557.8523408,-488.1640509,-69.68828992,105926.8634,101916.8909,105292.5745,102274.5374
18-12-2024 12:00,105028.33,105350,104687.44,104920.01,1428.18959,46.74568611,-499.528909,-490.4370225,-9.091886512,105931.5638,101956.3311,105277.9642,102300.8605
18-12-2024 13:00,104920.02,105271.8,104532.01,104580.58,888.4685,43.88397674,-475.2183125,-487.3932805,12.174968,105948.0156,101994.5241,105250.6158,102323.5443
18-12-2024 14:00,104580.57,104860.66,103855.07,104019.93,2756.64761,39.57448956,-495.480172,-489.0106588,-6.469513256,105955.2938,102027.3007,105202.3536,102340.4238
18-12-2024 15:00,104019.94,104569.41,103650,104428.54,2169.56095,43.89858509,-473.1126811,-485.8310633,12.71838212,105965.7042,102063.4612,105172.008,102361.2011
18-12-2024 16:00,104428.54,104474.14,103380.43,104199.62,2165.97625,42.08169921,-468.4581207,-482.3564747,13.89835406,105939.9566,102097.5307,105133.8751,102379.4938
18-12-2024 17:00,104199.63,104819.83,103876,104656.18,998.63962,46.81000826,-423.0520905,-470.4955979,47.44350743,105906.44,102133.3661,105115.1419,102402.1474
18-12-2024 18:00,104656.18,104999.98,104150.01,104808.99,1126.2738,48.33042803,-370.4664874,-450.4897758,80.0232884,105866.1208,102168.9736,105103.136,102426.0961
18-12-2024 19:00,104805.44,104805.44,102817.82,102817.82,4875.44811,34.49412727,-483.8848726,-457.1687952,-26.71607745,105780.9062,102194.4501,105013.5158,102429.9938
18-12-2024 20:00,102817.82,102997.77,100303.72,100846.67,10402.4441,26.42807688,-724.4738083,-510.6297978,-213.8440105,105656.2676,102212.8759,104850.11,102414.2393
18-12-2024 21:00,100846.68,101745.45,100481.81,101010.55,3022.31056,27.93683652,-891.640253,-586.8318888,-304.8083642,105544.8162,102229.2369,104699.5391,102400.2723
18-12-2024 22:00,101010.54,101560.89,100648.99,101152.45,1684.68673,29.28902092,-1001.130314,-669.6915738,-331.4387399,105451.698,102245.8991,104560.4375,102387.8561
18-12-2024 23:00,101152.45,101203.45,100000,100204.01,2820.1337,25.8038841,-1151.163264,-765.9859118,-385.1773518,105334.6228,102268.6252,104389.5972,102366.1263
19-12-2024 00:00,100204.01,100986.09,100128,100831.16,2011.20722,31.59975722,-1205.562717,-853.9012728,-351.6614442,105234.9262,102291.1821,104250.0507,102350.853
19-12-2024 01:00,100831.17,100903.28,99605.98,99768.97,1922.58004,27.65892091,-1319.17787,-946.9565924,-372.2212781,105109.1324,102317.6069,104074.322,102325.1627
19-12-2024 02:00,99768.97,100534.56,98802,100534.56,4808.2326,34.04361671,-1332.086519,-1023.982578,-308.1039415,105002.6934,102344.6196,103935.5078,102307.3457
19-12-2024 03:00,100534.56,101310.25,100456,101193.15,2269.12938,39.0288255,-1274.482566,-1074.082575,-200.3999904,104899.0364,102371.3028,103827.9644,102296.2592
19-12-2024 04:00,101193.15,101228.31,100629.99,100671.62,834.9752,36.66545176,-1256.430778,-1110.552216,-145.8785621,104787.086,102392.4871,103704.1862,102280.0936
19-12-2024 05:00,100671.62,101415.25,100671.62,101300.01,935.02447,41.27939353,-1177.841363,-1124.010045,-53.83131758,104675.7564,102414.6972,103609.9047,102270.3415
19-12-2024 06:00,101300.01,101392.15,101015.44,101200.01,712.40267,40.77037735,-1110.822974,-1121.372631,10.54965732,104569.7412,102436.45,103515.3991,102259.6915
19-12-2024 07:00,101200.01,101727.28,101124.46,101656.57,716.67385,44.15613806,-1009.235997,-1098.945304,89.70930748,104466.524,102461.7679,103442.5038,102253.6903
19-12-2024 08:00,101656.57,101820,101380.1,101640.4,745.8115,44.06007435,-919.4337098,-1063.042985,143.6092754,104368.3324,102487.9068,103371.8331,102247.5879
19-12-2024 09:00,101640.4,101873.08,101537.56,101815.99,863.07944,45.44796011,-824.5907362,-1015.352535,190.7617992,104268.5372,102518.2267,103310.8196,102243.2934
19-12-2024 10:00,101815.99,102609.72,101758.19,102409.34,1608.23665,49.96545472,-693.5537543,-950.9927792,257.4390249,104168.5918,102544.2369,103275.4675,102244.9456
19-12-2024 11:00,102409.34,102514.05,102176.38,102449.99,857.73867,50.26929514,-579.7429707,-876.7428175,296.9998468,104071.471,102569.4947,103243.0958,102246.9858
19-12-2024 12:00,102450,102559.21,101882.09,101988,1055.08532,46.79153524,-520.8221234,-805.5586787,284.7365552,103967.0376,102591.6999,103193.8764,102244.4089
19-12-2024 13:00,101987.99,102216.07,101667,101952.44,1706.53325,46.5247299,-471.5604668,-738.7590363,267.1985695,103869.9202,102613.9862,103145.1926,102241.5037
19-12-2024 14:00,101952.44,102800.11,100694.07,100942.41,3192.18817,39.61523004,-508.163437,-692.6399164,184.4764794,103746.0482,102630.2504,103058.809,102228.5774
19-12-2024 15:00,100942.41,101063.38,99500,100679.86,4543.00113,38.03399255,-551.994101,-664.5107533,112.5166523,103613.677,102646.9767,102965.5168,102213.1673
19-12-2024 16:00,100679.86,101200,99830,100716.3,2127.60244,38.40149154,-577.1369392,-647.0359905,69.89905133,103462.8352,102660.0087,102877.3123,102198.2731
19-12-2024 17:00,100716.3,100748.87,97500,98855.86,5111.98146,28.95864633,-738.669853,-665.362763,-73.30708997,103310.383,102664.288,102719.6083,102165.0152
19-12-2024 18:00,98855.86,98952.73,96900,98932.73,5024.54216,29.7275392,-850.6770093,-702.4256123,-148.2513971,103147.5232,102667.8802,102571.1032,102132.8532
19-12-2024 19:00,98932.72,99064.06,96251.32,97199.72,3592.37286,23.54144426,-1066.983391,-775.337168,-291.646223,102941.3902,102662.4158,102360.4607,102083.7673
19-12-2024 20:00,97199.72,97312,95700,96409.54,4430.95326,21.35897709,-1287.32915,-877.7355644,-409.5935855,102738.5432,102653.2835,102127.0913,102027.3073
19-12-2024 21:00,96409.55,98090.9,95828.98,97417.66,2612.13623,30.2441545,-1364.874469,-975.1633454,-389.711124,102557.3786,102646.6875,101942.4077,101981.4402
19-12-2024 22:00,97417.66,98500,97231.02,98391.21,1990.04732,37.5788098,-1332.413116,-1046.613299,-285.7998164,102390.5432,102641.0636,101803.1451,101945.7165
19-12-2024 23:00,98391.21,98400.01,97455.3,97461.86,1475.86271,33.91299155,-1365.932419,-1110.477123,-255.4552956,102211.5496,102626.5647,101632.8986,101901.101
20-12-2024 00:00,97461.86,97814.09,96648.78,97248.22,2526.33162,33.11330753,-1393.670307,-1167.11576,-226.5545468,102037.0738,102609.9259,101460.9504,101854.8037
20-12-2024 01:00,97248.22,97542.68,96159.84,96319.99,2512.42589,29.8228303,-1473.566825,-1228.405973,-245.1608521,101840.7988,102592.6163,101259.3441,101799.7309
20-12-2024 02:00,96319.99,97731.91,96000,97632.59,2632.07757,39.04673457,-1414.662196,-1265.657218,-149.0049785,101671.472,102578.8357,101117.1185,101758.2668
20-12-2024 03:00,97632.59,97784.81,96969.7,97106.02,1041.19363,36.94863665,-1394.395923,-1291.404959,-102.9909646,101506.9356,102558.7523,100959.8205,101711.9758
20-12-2024 04:00,97106.02,97838.98,96839.4,97304.07,1275.17255,38.29167438,-1346.828377,-1302.489643,-44.33873476,101346.7588,102538.9148,100816.4577,101668.116
20-12-2024 05:00,97304.07,97491.95,96672.47,96734.32,1339.46566,35.92118222,-1339.662028,-1309.92412,-29.73790814,101186.1656,102514.9858,100656.3739,101619.0235
20-12-2024 06:00,96734.33,97303.99,96374.03,97281.37,1663.60632,39.77622759,-1275.141246,-1302.967545,27.82629855,101054.4328,102495.344,100524.0208,101575.8628
20-12-2024 07:00,97281.38,98233,97276.5,97832.53,2593.15424,43.46648248,-1166.092073,-1275.592451,109.5003775,100939.64,102478.8816,100418.4721,101538.6157
20-12-2024 08:00,97832.52,97864.91,95300,95473.74,3437.65104,33.89429351,-1255.531472,-1271.580255,16.04878287,100773.2218,102452.388,100224.5611,101478.2687
20-12-2024 09:00,95473.74,95738.79,94682.27,94811.85,4514.51169,31.77942201,-1364.097366,-1290.083677,-74.01368897,100584.4438,102423.9658,100012.2979,101411.9362
20-12-2024 10:00,94811.85,95114.71,94000,94359.53,4759.81141,30.3841799,-1469.693353,-1326.005612,-143.6877407,100395.5258,102386.6396,99790.62073,101341.763
20-12-2024 11:00,94359.54,94749.92,92612.1,92723.98,6297.21711,25.94799096,-1666.147834,-1394.034057,-272.1137777,100169.0456,102345.1302,99513.49756,101256.0139
20-12-2024 12:00,92723.99,94244,92232.54,93941.75,5424.78009,33.70876046,-1703.933678,-1456.013981,-247.919697,99957.26,102311.4604,99294.99766,101183.2351
20-12-2024 13:00,93941.74,95803.57,93581.32,95204,4179.24629,40.6516661,-1613.427616,-1487.496708,-125.930908,99760.7734,102284.3861,99134.56637,101123.7403
20-12-2024 14:00,95204,96235.29,94745.87,95627.99,3245.11909,42.81806722,-1490.309105,-1488.059187,-2.249917265,99574.933,102259.6042,98997.05358,101069.0562
20-12-2024 15:00,95628,97572,95608.01,96991.62,3494.16219,49.23621815,-1268.085552,-1444.06446,175.9789085,99423.1538,102242.0624,98918.40912,101028.4847
20-12-2024 16:00,96991.63,97700,96300,96727.99,2894.1009,48.11190671,-1100.557975,-1375.363163,274.8051877,99277.315,102220.8023,98832.51033,100985.6937
20-12-2024 17:00,96728,97375.45,96427,97206.59,1735.72497,50.32940773,-918.5832878,-1284.007188,365.4239003,99132.876,102202.7649,98768.74875,100948.0907
20-12-2024 18:00,97206.6,97308.39,96602.69,96993.58,1216.44814,49.31916938,-782.534592,-1183.712669,401.1780769,98988.7552,102184.8356,98699.13429,100908.7423
20-12-2024 19:00,96992.26,97748,96840,97116,1339.74895,49.94106954,-657.2602623,-1078.422188,421.1619253,98837.9516,102168.6235,98637.05059,100871.0036
20-12-2024 20:00,97116,97232,96422.06,96451.88,1354.12601,46.60031433,-604.5989468,-983.6575394,379.0585926,98670.8094,102146.7429,98551.35763,100827.0322
20-12-2024 21:00,96451.88,96647.36,95393.84,96623.29,1604.6054,47.57507701,-542.7763328,-895.4812981,352.7049653,98546.9188,102125.2994,98475.74713,100785.2039
20-12-2024 22:00,96623.29,97513,96451.03,97463.93,978.34197,52.18489607,-421.0947254,-800.6039836,379.5092582,98479.264,102104.1089,98436.06803,100752.1564
20-12-2024 23:00,97463.93,97816.44,97389.38,97805.44,825.11297,53.95620867,-293.7183694,-699.2268607,405.5084913,98415.1618,102084.1504,98411.33752,100722.8358
21-12-2024 00:00,97805.44,97813.59,97216.32,97525.77,941.26945,52.24919556,-212.8847188,-601.9584323,389.0737135,98342.6282,102064.4668,98376.60938,100691.0242
21-12-2024 01:00,97525.77,97668.68,97198.76,97357.23,939.899,51.1979841,-160.5722607,-513.681198,353.1089373,98285.6926,102043.1647,98336.63372,100657.8522
21-12-2024 02:00,97357.23,97610.54,97188.09,97396,507.91033,51.44001262,-114.6640698,-433.8777724,319.2137026,98216.9894,102025.8567,98299.74612,100625.3959
21-12-2024 03:00,97396,97487.47,97244,97487.46,489.58985,52.0442252,-70.09344645,-361.1209072,291.0274607,98171.3592,102015.8874,98267.89176,100594.1727
21-12-2024 04:00,97487.47,97643,97378.5,97588,424.52783,52.740361,-26.35437181,-294.1676001,267.8132283,98112.428,102003.6874,98241.22934,100564.2605
21-12-2024 05:00,97588,98692,97541.06,98691.98,1167.51919,59.66425138,96.28124932,-216.0778302,312.3590795,98062.4046,101998.3472,98258.90584,100545.6309
21-12-2024 06:00,98691.98,98837.49,98318.6,98726.76,1768.19966,59.86375445,194.0405394,-134.0541563,328.0946957,98023.5074,101989.761,98277.25306,100527.5326
21-12-2024 07:00,98726.76,99540.61,98500,99040,2107.7034,61.7010485,293.4090938,-48.56150628,341.9706001,97978.3072,101984.9396,98307.16471,100512.7313
21-12-2024 08:00,99040,99187.95,98438.01,98650,1024.17691,58.13295367,336.8071454,28.51222405,308.2949213,97927.307,101977.7735,98320.60923,100494.1967
21-12-2024 09:00,98650,98686.77,98296.01,98565.82,668.62346,57.3618794,360.2549961,94.86077846,265.3942176,97865.492,101973.9829,98330.22534,100475.0089
21-12-2024 10:00,98565.82,98649.9,98043.12,98131.22,904.66058,53.42219835,339.8514034,143.8589034,195.9924999,97795.3084,101967.2141,98322.4212,100451.6876
21-12-2024 11:00,98131.22,98424.77,97800,98262.08,836.65859,54.43693307,330.4317065,181.173464,149.2582424,97724.2302,101959.879,98320.05488,100429.9004
21-12-2024 12:00,98262.08,98283.95,97105.26,97131.99,1762.27838,45.26559743,229.136369,190.766045,38.37032393,97618.6832,101945.5367,98273.4641,100397.0854
21-12-2024 13:00,97132,97500.48,96398.39,97344.54,2544.04817,47.07176931,164.1182399,185.436484,-21.31824409,97516.5742,101932.8094,98237.03571,100366.7118
21-12-2024 14:00,97344.02,97755.35,97069.4,97083.11,968.11701,45.10044309,90.45300217,166.4397876,-75.98678547,97418.4764,101919.7249,98191.78372,100334.0392
21-12-2024 15:00,97083.11,97719.86,97070.28,97527.97,655.66124,49.01341322,67.19467628,146.5907654,-79.39608909,97329.987,101906.7148,98165.75181,100306.1181
21-12-2024 16:00,97527.96,97718.8,96951.41,97292,1007.90405,47.09589768,29.38277222,123.1491667,-93.76639452,97256.9788,101891.8148,98131.48703,100276.1269
21-12-2024 17:00,97292,97695.8,97035.58,97595.28,805.82908,49.81347989,23.61649101,103.2426316,-79.62614058,97195.2872,101879.2912,98110.4593,100249.4518
21-12-2024 18:00,97595.29,97723.18,97287.87,97400.01,378.3964,48.1002444,3.252521502,83.24460957,-79.99208807,97128.9614,101864.0031,98082.59855,100221.0991
21-12-2024 19:00,97400.01,97436.69,96819.36,97269.03,741.60788,46.93420353,-23.18776824,61.95813401,-85.14590225,97097.2248,101848.5814,98050.6939,100191.7253
21-12-2024 20:00,97269.03,98057.51,97224.83,97456.91,882.07806,48.84967266,-28.65126855,43.8362535,-72.48752205,97067.7084,101834.3667,98027.40826,100164.5132
21-12-2024 21:00,97456.92,97577.99,96539.91,96892,703.06094,43.73758107,-77.66932413,19.53513797,-97.2044621,97061.554,101817.405,97982.88244,100131.9509
21-12-2024 22:00,96892,97399.99,96624,97147.46,879.19206,46.46590398,-94.81008763,-3.333907148,-91.47618048,97076.3124,101798.0517,97950.12078,100102.2544
21-12-2024 23:00,97147.46,97313.26,96900,97291.99,374.62991,48.00222478,-95.62954522,-21.79303476,-73.83651046,97073.799,101785.1458,97924.31173,100074.2916
22-12-2024 00:00,97292,97448.08,97052,97253.01,422.37636,47.60542049,-98.29129067,-37.09268594,-61.19860473,97051.035,101766.4708,97897.98617,100046.2192
22-12-2024 01:00,97253.01,97432.69,96720,97060.01,447.72923,45.59568504,-114.6525865,-52.60466606,-62.04792045,97042.998,101743.0814,97865.12436,100016.5056
22-12-2024 02:00,97060,97236.18,96613.18,96719.99,371.81103,42.21444927,-153.288786,-72.74149004,-80.54729592,97032.4334,101719.2018,97820.21713,99983.70448
22-12-2024 03:00,96719.99,97320,96549.37,96994.37,606.61122,45.71293982,-159.9245686,-90.17810575,-69.74646285,97045.921,101696.862,97787.83097,99953.95986
22-12-2024 04:00,96994.37,97071.97,96072,96076.01,713.4718,37.52418438,-236.5605286,-119.4545903,-117.1059383,97014.7894,101668.842,97720.70073,99915.3733
22-12-2024 05:00,96076.01,96409.64,95890.28,96156.19,1122.09453,38.55902771,-287.5109755,-153.0658674,-134.4451082,96995.7928,101643.1048,97659.34737,99877.96849
22-12-2024 06:00,96156.19,96749.99,96112,96739.99,591.16867,45.62172826,-277.5819983,-177.9690936,-99.61290479,96984.5112,101620.6683,97623.29414,99846.74482
22-12-2024 07:00,96740,96847.99,96080,96210.24,554.68137,41.01448127,-308.8988168,-204.1550382,-104.7437786,96974.0296,101594.5983,97567.88025,99810.56069
22-12-2024 08:00,96210.25,96689.55,96196.85,96534.5,503.87812,44.69605077,-304.0476767,-224.1335659,-79.91411077,96959.0922,101570.7654,97527.35554,99777.96307
22-12-2024 09:00,96534.51,97256.02,96333.5,96940.27,777.26357,48.9868754,-264.4128782,-232.1894284,-32.22344988,96941.247,101544.7404,97504.33257,99749.72732
22-12-2024 10:00,96940.27,97351.57,96852,97009.03,522.54613,49.69907416,-224.8615931,-230.7238613,5.862268196,96971.9528,101519.6225,97484.90894,99722.4567
22-12-2024 11:00,97009.03,97334.25,96988,97101.28,381.30098,50.69364872,-183.9526194,-221.3696129,37.41699355,97017.7414,101494.6889,97469.86467,99696.37534
22-12-2024 12:00,97101.29,97300,96836.36,96987.61,442.59499,49.39757075,-158.8727953,-208.8702494,49.99745411,97070.303,101471.2179,97450.95272,99669.42245
22-12-2024 13:00,96987.61,97250,96850,96976,512.0706,49.2590437,-138.3389981,-194.7639991,56.42500102,97155.3434,101447.4839,97432.32713,99642.62223
22-12-2024 14:00,96976,97044.02,95254.77,95363.44,2055.07585,34.70250368,-249.3120175,-205.6736028,-43.63841465,97183.7772,101414.7708,97351.1943,99600.0433
22-12-2024 15:00,95363.44,95660.8,95109.13,95377.72,1435.1653,34.88600683,-332.2763828,-230.9941588,-101.282224,97187.2516,101382.5394,97273.80315,99558.03013
22-12-2024 16:00,95377.71,95888.09,95200,95715.09,972.83507,39.23102725,-366.577622,-258.1108515,-108.4667706,97188.9936,101352.0997,97212.67714,99519.79192
22-12-2024 17:00,95715.09,95854.54,95457.62,95612.19,554.90428,38.38958464,-397.4828365,-285.9852485,-111.497588,97161.405,101322.4043,97149.91294,99480.91031
22-12-2024 18:00,95612.18,96444.45,95371.96,95955.22,987.27141,42.79446659,-389.8023882,-306.7486764,-83.05371176,97145.9496,101294.4275,97103.06224,99445.82882
22-12-2024 19:00,95955.23,96152,94700,94836.55,1395.29769,34.2056622,-468.5813829,-339.1152177,-129.4661652,97098.5488,101260.6903,97014.17941,99399.96535
22-12-2024 20:00,94836.55,95624,94424,95592.49,1089.42566,42.59057094,-464.6599528,-364.2241647,-100.4357881,97070.527,101232.1629,96958.42688,99362.08002
22-12-2024 21:00,95592.49,95740,95069.03,95203.11,734.29415,39.77848218,-487.3539895,-388.8501297,-98.50385986,97032.2692,101202.3282,96889.59092,99320.69723
22-12-2024 22:00,95203.1,95640,94250.35,95547.41,1382.4143,43.34081083,-472.1147991,-405.5030636,-66.61173552,97014.1798,101172.8938,96836.95638,99283.15209
22-12-2024 23:00,95547.42,95824,95024,95186.27,777.54805,40.62617559,-483.6039257,-421.123236,-62.48068968,96985.4394,101140.6995,96772.22358,99242.38709
23-12-2024 00:00,95186.28,95410.77,94333.33,94390.84,1150.62099,35.37115157,-550.5473277,-447.0080543,-103.5392734,96923.9776,101104.3999,96678.83599,99194.11299
23-12-2024 01:00,94390.83,95130.01,93771.37,94449.99,1808.05684,36.03376014,-592.0032999,-476.0071034,-115.9961964,96856.8686,101071.7099,96591.43026,99146.90779
23-12-2024 02:00,94450,94786.45,93700.42,94723.96,1620.88771,39.14586126,-595.8814171,-499.9819662,-95.89945096,96800.8324,101040.8498,96518.19613,99102.89836
23-12-2024 03:00,94723.96,96043.99,94610.76,96025.15,1448.87686,51.2715824,-488.3305242,-497.6516778,9.321153589,96774.1908,101014.4078,96498.86099,99072.27399
23-12-2024 04:00,96025.15,96509.98,95644,95832.03,912.1742,49.68906144,-413.9075679,-480.9028558,66.9952879,96742.9114,100989.768,96472.71076,99040.03276
23-12-2024 05:00,95832.02,95961.53,95352.21,95608.02,1320.33706,47.84435081,-368.7518321,-458.4726511,89.72081893,96705.3226,100962.4347,96438.80132,99005.88338
23-12-2024 06:00,95608.01,95650.76,94705.07,94824.83,941.38747,41.9767486,-391.6478018,-445.1076812,53.45987944,96650.0592,100930.9707,96375.50832,98964.28086
23-12-2024 07:00,94824.83,95579.62,94824.83,95404.01,745.23607,47.13962084,-358.9206235,-427.8702697,68.94964614,96584.2998,100900.8907,96337.41035,98928.85528
23-12-2024 08:00,95404.01,95554.88,95036.77,95503.87,612.57094,47.99876426,-321.2233685,-406.5408894,85.31752092,96519.842,100871.198,96304.72249,98894.77582
23-12-2024 09:00,95503.87,96167.98,95493.22,96013.72,893.03527,52.26466653,-247.3560221,-374.703916,127.3478939,96459.3164,100840.5942,96293.31063,98866.1086
23-12-2024 10:00,96013.72,96445.17,95962.26,96392.39,943.52748,55.20394139,-156.4565795,-331.0544487,174.5978692,96414.1642,100813.4004,96297.1961,98841.49448
23-12-2024 11:00,96392.4,96538.92,95819.79,95932.42,571.71903,51.08884848,-120.14885,-288.8733289,168.7244789,96361.4962,100784.3934,96282.89115,98812.54847
23-12-2024 12:00,95932.41,96423,95864.8,96305,862.92265,54.07513944,-60.61192407,-243.221048,182.6091239,96324.9718,100754.0875,96283.75816,98787.59774
23-12-2024 13:00,96305,96350,94832.93,94924.34,1162.5376,43.48080466,-123.4135699,-219.2595523,95.84598247,96258.217,100717.9128,96230.44765,98749.15736
